time,target_spd,cur_spd,APS,BPS,signal,action,error,bonus
136.5,0,0,0,24.73622222,-24.73622222,-0.0021,0,2
136.6,0,0,0,24.705,-24.705,0.0031,0,2
136.7,0,0,0,24.74855556,-24.74855556,-0.0044,0,2
136.8,0,0,0,24.705,-24.705,0.0044,0,2
136.9,0,0,0,24.74844444,-24.74844444,-0.0043,0,2
137,0,0,0,24.705,-24.705,0.0043,0,2
137.1,0,0,0,24.705,-24.705,0,0,2
137.2,0,0,0,24.705,-24.705,0,0,2
137.3,0,0,0,24.705,-24.705,0,0,2
137.4,0,0,0,24.705,-24.705,0,0,2
137.5,0,0,0,24.705,-24.705,0,0,2
137.6,0,0,0,24.705,-24.705,0,0,2
137.7,0,0,0,24.705,-24.705,0,0,2
137.8,0,0,0,24.705,-24.705,0,0,2
137.9,0,0,0,24.705,-24.705,0,0,2
138,0,0,0,24.705,-24.705,0,0,2
138.1,0,0,0,24.64944444,-24.64944444,0.0056,0,2
138.2,0,0,0,24.67927273,-24.67927273,-0.003,0,2
138.3,0,0,0,24.705,-24.705,-0.0026,0,2
138.4,0,0,0,24.705,-24.705,0,0,2
138.5,0,0,0,24.57422222,-24.57422222,0.0131,0,2
138.6,0,0,0,24.62372727,-24.62372727,-0.005,0,2
138.7,0,0,0,24.53066667,-24.53066667,0.0093,0,2
138.8,0,0,0,24.52745455,-24.52745455,0.0003,0,2
138.9,0,0,0,24.63011111,-24.63011111,-0.0103,0,2
139,0,0,0,24.634,-24.634,-0.0004,0,2
139.1,0,0,0,24.57466667,-24.57466667,0.0059,0,2
139.2,0,0,0,24.52790909,-24.52790909,0.0047,0,2
139.3,0,0,0,24.562,-24.562,-0.0034,0,2
139.4,0,0,0,24.608,-24.608,-0.0046,0,2
139.5,0,0,0,24.48744444,-24.48744444,0.0121,0,2
139.6,0,0,0,24.55218182,-24.55218182,-0.0065,0,2
139.7,0,0,0,24.45677778,-24.45677778,0.0095,0,2
139.8,0,0,0,24.44545455,-24.44545455,0.0011,0,2
139.9,0,0,0,24.35622222,-24.35622222,0.0089,0,2
140,0,0,0,24.34836364,-24.34836364,0.0008,0,2
140.1,0,0,0,24.35644444,-24.35644444,-0.0008,0,2
140.2,0,0,0,24.313,-24.313,0.0043,0,2
140.3,0,0,0,24.313,-24.313,0,0,2
140.4,0,0,0,24.34890909,-24.34890909,-0.0036,0,2
140.5,0,0,0,24.313,-24.313,0.0036,0,2
140.6,0,0,0,24.34827273,-24.34827273,-0.0035,0,2
140.7,0,0,0,24.35722222,-24.35722222,-0.0009,0,2
140.8,0,0,0,24.313,-24.313,0.0044,0,2
140.9,0,0,0,24.35711111,-24.35711111,-0.0044,0,2
141,0,0,0,24.313,-24.313,0.0044,0,2
141.1,0,0,0,24.35677778,-24.35677778,-0.0044,0,2
141.2,0,0,0,24.313,-24.313,0.0044,0,2
141.3,0,0,0,24.313,-24.313,0,0,2
141.4,0,0,0,24.313,-24.313,0,0,2
141.5,0,0,0,24.313,-24.313,0,0,2
141.6,0,0,0,24.313,-24.313,0,0,2
141.7,0,0,0,24.313,-24.313,0,0,2
141.8,0,0,0,24.313,-24.313,0,0,2
141.9,0,0,0,24.03877778,-24.03877778,0.0274,0,2
142,0,0,0,23.75872727,-23.75872727,0.028,0,2
142.1,0,0,0,22.76377778,-22.76377778,0.0995,0,2
142.2,0,0,0,21.63572727,-21.63572727,0.1128,0,2
142.3,0,0,0,19.85266667,-19.85266667,0.1783,0,2
142.4,0,0,0,17.13227273,-17.13227273,0.272,0,2
142.5,0,0,0,10.62844444,-10.62844444,0.6504,0,2
142.6,0,0,0,0.687,-0.687,0.9941,0,2
142.7,0,0,0,0,0,0.0687,0,2
142.8,0,0,0.362090909,0,0.362090909,0.0362,0,2
142.9,0,0,7.916666667,0,7.916666667,0.7555,0,2
143,0,0,13.32127273,0,13.32127273,0.5405,0,2
143.1,0.02,0,15.88244444,0,15.88244444,0.2561,0.018,2
143.2,0.16,0.04,16.55227273,0,16.55227273,0.067,0.125,2
143.3,0.36,0.27,17.763,0,17.763,0.1211,0.085,2
143.4,0.8,0.65,18.296,0,18.296,0.0533,0.154,2
143.5,1.31,1.17,19.26311111,0,19.26311111,0.0967,0.136,2
143.6,1.95,1.82,19.568,0,19.568,0.0305,0.134,2
143.7,2.72,2.52,19.568,0,19.568,0,0.203,2
143.8,3.38,3.22,19.568,0,19.568,0,0.16,2
143.9,4.02,3.83,19.568,0,19.568,0,0.188,2
144,4.67,4.47,19.32009091,0,19.32009091,-0.0248,0.194,2
144.1,5.29,5.15,18.883,0,18.883,-0.0437,0.147,2
144.2,5.81,5.76,18.883,0,18.883,0,0.055,2
144.3,6.42,6.38,18.883,0,18.883,0,0.045,2
144.4,6.92,7.04,18.883,0,18.883,0,-0.123,2
144.5,7.4,7.62,18.883,0,18.883,0,-0.217,2
144.6,7.91,8.19,18.883,0,18.883,0,-0.281,2
144.7,8.51,8.81,18.883,0,18.883,0,-0.297,2
144.8,9.01,9.4,18.883,0,18.883,0,-0.39,2
144.9,9.52,9.97,18.883,0,18.883,0,-0.451,2
145,10.12,10.53,18.883,0,18.883,0,-0.411,2
145.1,10.62,11.08,18.883,0,18.883,0,-0.456,2
145.2,11.1,11.62,18.883,0,18.883,0,-0.516,2
145.3,11.61,12.07,18.883,0,18.883,0,-0.46,2
145.4,12.21,12.55,19.25290909,0,19.25290909,0.037,-0.34,2
145.5,12.71,13.11,19.568,0,19.568,0.0315,-0.404,2
145.6,13.22,13.69,19.568,0,19.568,0,-0.47,2
145.7,13.82,14.17,20.72288889,0,20.72288889,0.1155,-0.345,2
145.8,14.32,14.7,23.42509091,0,23.42509091,0.2702,-0.379,2
145.9,14.83,15.38,23.482,0,23.482,0.0057,-0.554,2
146,15.43,15.98,23.482,0,23.482,0,-0.556,2
146.1,15.93,16.53,23.482,0,23.482,0,-0.604,2
146.2,16.42,17.12,23.482,0,23.482,0,-0.702,2
146.3,16.92,17.76,23.482,0,23.482,0,-0.845,2
146.4,17.52,18.4,23.482,0,23.482,0,-0.879,2
146.5,18.02,18.98,23.482,0,23.482,0,-0.955,2
146.6,18.53,19.47,23.15354545,0,23.15354545,-0.0328,-0.939,2
146.7,19.13,19.85,21.07877778,0,21.07877778,-0.2075,-0.718,2
146.8,19.63,20.39,20.938,0,20.938,-0.0141,-0.756,2
146.9,20.12,20.8,20.938,0,20.938,0,-0.682,2
147,20.62,21.24,20.938,0,20.938,0,-0.614,2
147.1,21.22,21.63,22.25088889,0,22.25088889,0.1313,-0.406,2
147.2,21.73,21.93,25.85872727,0,25.85872727,0.3608,-0.197,2
147.3,22.23,22.39,26.123,0,26.123,0.0264,-0.161,2
147.4,22.83,22.86,26.123,0,26.123,0,-0.028,2
147.5,23.36,23.37,27.11522222,0,27.11522222,0.0992,-0.013,2
147.6,23.96,23.86,28.08,0,28.08,0.0965,0.094,2
147.7,24.46,24.36,28.08,0,28.08,0,0.101,2
147.8,24.96,24.86,28.08,0,28.08,0,0.101,2
147.9,25.57,25.4,28.08,0,28.08,0,0.168,2
148,26.07,25.94,28.08,0,28.08,0,0.126,2
148.1,26.57,26.42,28.08,0,28.08,0,0.145,2
148.2,27.18,26.94,28.08,0,28.08,0,0.24,2
148.3,27.7,27.47,28.08,0,28.08,0,0.224,2
148.4,28.3,28,28.08,0,28.08,0,0.299,2
148.5,28.81,28.52,28.08,0,28.08,0,0.291,2
148.6,29.31,29.06,28.08,0,28.08,0,0.251,2
148.7,29.91,29.62,28.08,0,28.08,0,0.294,2
148.8,30.42,30.15,28.08,0,28.08,0,0.267,2
148.9,30.9,30.67,28.08,0,28.08,0,0.23,2
149,31.38,31.23,28.08,0,28.08,0,0.147,2
149.1,31.87,31.79,28.08,0,28.08,0,0.077,2
149.2,32.35,32.3,28.08,0,28.08,0,0.052,2
149.3,32.81,32.82,28.08,0,28.08,0,-0.008,2
149.4,33.15,33.33,27.03063636,0,27.03063636,-0.1049,-0.176,2
149.5,33.49,33.82,24.33044444,0,24.33044444,-0.27,-0.329,2
149.6,33.94,34.24,23.482,0,23.482,-0.0848,-0.302,2
149.7,34.28,34.6,23.482,0,23.482,0,-0.32,2
149.8,34.6,35.02,23.482,0,23.482,0,-0.42,2
149.9,34.94,35.38,23.545,0,23.545,0.0063,-0.445,2
150,35.39,35.65,24.166,0,24.166,0.0621,-0.267,2
150.1,35.73,35.98,24.614,0,24.614,0.0448,-0.248,2
150.2,36.05,36.3,24.851,0,24.851,0.0237,-0.252,2
150.3,36.39,36.53,24.851,0,24.851,0,-0.143,2
150.4,36.83,36.87,25.06127273,0,25.06127273,0.021,-0.04,2
150.5,37.18,37.29,25.438,0,25.438,0.0377,-0.113,2
150.6,37.5,37.51,25.438,0,25.438,0,-0.006,2
150.7,37.82,37.83,25.438,0,25.438,0,-0.007,2
150.8,38.14,38.13,24.85609091,0,24.85609091,-0.0582,0.006,2
150.9,38.46,38.38,24.851,0,24.851,-0.0005,0.086,2
151,38.79,38.65,24.851,0,24.851,0,0.137,2
151.1,39.11,38.96,24.851,0,24.851,0,0.155,2
151.2,39.41,39.23,24.851,0,24.851,0,0.179,2
151.3,39.61,39.5,24.851,0,24.851,0,0.104,2
151.4,39.91,39.79,24.851,0,24.851,0,0.118,2
151.5,40.21,40.11,24.851,0,24.851,0,0.103,2
151.6,40.41,40.36,24.851,0,24.851,0,0.055,2
151.7,40.7,40.64,24.851,0,24.851,0,0.065,2
151.8,40.9,40.91,24.73245455,0,24.73245455,-0.0119,-0.011,2
151.9,41.18,41.19,23.944,0,23.944,-0.0788,-0.007,2
152,41.36,41.45,22.95454545,0,22.95454545,-0.0989,-0.093,2
152.1,41.52,41.71,22.75122222,0,22.75122222,-0.0203,-0.19,2
152.2,41.68,41.93,20.62154545,0,20.62154545,-0.213,-0.246,2
152.3,41.84,42.11,18.60966667,0,18.60966667,-0.2012,-0.274,2
152.4,42,42.3,16.28118182,0,16.28118182,-0.2328,-0.301,2
152.5,42.14,42.43,15.07288889,0,15.07288889,-0.1208,-0.29,2
152.6,42.18,42.58,14.36090909,0,14.36090909,-0.0712,-0.398,2
152.7,42.31,42.73,9.497666667,0,9.497666667,-0.4863,-0.418,2
152.8,42.35,42.72,5.259090909,0,5.259090909,-0.4239,-0.369,2
152.9,42.47,42.75,0.044111111,0,0.044111111,-0.5215,-0.276,2
153,42.49,42.76,0,0,0,-0.0044,-0.267,2
153.1,42.49,42.79,0,0,0,0,-0.297,2
153.2,42.49,42.76,0,0,0,0,-0.266,2
153.3,42.47,42.73,0,0,0,0,-0.258,2
153.4,42.33,42.67,0,0,0,0,-0.345,2
153.5,42.16,42.49,0,0,0,0,-0.329,2
153.6,42.02,42.39,0,0,0,0,-0.37,2
153.7,41.98,42.3,0,0,0,0,-0.321,2
153.8,41.84,42.13,0,0,0,0,-0.292,2
153.9,41.68,41.95,0,0,0,0,-0.273,2
154,41.52,41.84,0,0,0,0,-0.325,2
154.1,41.38,41.69,0,0,0,0,-0.311,2
154.2,41.34,41.53,0,0,0,0,-0.194,2
154.3,41.2,41.37,0,0,0,0,-0.165,2
154.4,41.06,41.21,0,0,0,0,-0.153,2
154.5,41.02,41.06,0,0,0,0,-0.039,2
154.6,40.88,40.91,0,0,0,0,-0.033,2
154.7,40.74,40.75,0,0,0,0,-0.014,2
154.8,40.7,40.6,1.697545455,0,1.697545455,0.1698,0.099,2
154.9,40.58,40.55,4.361222222,0,4.361222222,0.2664,0.023,2
155,40.54,40.5,5.605909091,0,5.605909091,0.1245,0.041,2
155.1,40.41,40.41,7.307888889,0,7.307888889,0.1702,-0.001,2
155.2,40.37,40.35,8.197909091,0,8.197909091,0.089,0.02,2
155.3,40.25,40.33,8.512,0,8.512,0.0314,-0.079,2
155.4,40.21,40.39,8.613181818,0,8.613181818,0.0101,-0.18,2
155.5,40.09,40.36,10.69677778,0,10.69677778,0.2084,-0.269,2
155.6,40.05,40.36,11.741,0,11.741,0.1044,-0.31,2
155.7,39.93,40.42,11.741,0,11.741,0,-0.495,2
155.8,39.91,40.48,11.741,0,11.741,0,-0.568,2
155.9,39.89,40.5,11.741,0,11.741,0,-0.61,2
156,39.77,40.54,11.561,0,11.561,-0.018,-0.766,2
156.1,39.75,40.59,11.056,0,11.056,-0.0505,-0.837,2
156.2,39.75,40.62,11.056,0,11.056,0,-0.868,2
156.3,39.77,40.66,11.056,0,11.056,0,-0.891,2
156.4,39.89,40.71,10.45318182,0,10.45318182,-0.0603,-0.82,2
156.5,39.91,40.7,9.486888889,0,9.486888889,-0.0966,-0.794,2
156.6,39.91,40.69,9.048727273,0,9.048727273,-0.0438,-0.779,2
156.7,39.93,40.74,8.512,0,8.512,-0.0537,-0.808,2
156.8,40.05,40.74,8.512,0,8.512,0,-0.693,2
156.9,40.09,40.75,8.512,0,8.512,0,-0.658,2
157,40.21,40.76,8.512,0,8.512,0,-0.555,2
157.1,40.23,40.76,8.512,0,8.512,0,-0.534,2
157.2,40.23,40.76,8.512,0,8.512,0,-0.532,2
157.3,40.25,40.8,8.512,0,8.512,0,-0.55,2
157.4,40.37,40.79,8.512,0,8.512,0,-0.424,2
157.5,40.39,40.81,8.512,0,8.512,0,-0.417,2
157.6,40.39,40.83,8.512,0,8.512,0,-0.441,2
157.7,40.41,40.85,8.512,0,8.512,0,-0.44,2
157.8,40.54,40.82,8.512,0,8.512,0,-0.287,2
157.9,40.56,40.84,8.512,0,8.512,0,-0.276,2
158,40.56,40.84,8.512,0,8.512,0,-0.283,2
158.1,40.56,40.83,8.512,0,8.512,0,-0.274,2
158.2,40.58,40.86,8.512,0,8.512,0,-0.28,2
158.3,40.7,40.9,8.512,0,8.512,0,-0.196,2
158.4,40.72,40.89,8.512,0,8.512,0,-0.167,2
158.5,40.72,40.9,8.705777778,0,8.705777778,0.0194,-0.185,2
158.6,40.72,40.94,9.408181818,0,9.408181818,0.0702,-0.216,2
158.7,40.72,40.95,10.84533333,0,10.84533333,0.1437,-0.229,2
158.8,40.74,41.01,11.49054545,0,11.49054545,0.0645,-0.273,2
158.9,40.86,41.07,12.04277778,0,12.04277778,0.0552,-0.207,2
159,40.88,41.13,12.53118182,0,12.53118182,0.0488,-0.249,2
159.1,40.88,41.19,13.16266667,0,13.16266667,0.0631,-0.308,2
159.2,40.9,41.29,13.698,0,13.698,0.0535,-0.389,2
159.3,41.02,41.37,13.99977778,0,13.99977778,0.0302,-0.348,2
159.4,41.04,41.46,14.382,0,14.382,0.0382,-0.419,2
159.5,41.04,41.56,14.90277778,0,14.90277778,0.0521,-0.524,2
159.6,41.06,41.67,15.15572727,0,15.15572727,0.0253,-0.606,2
159.7,41.18,41.78,15.654,0,15.654,0.0498,-0.602,2
159.8,41.2,41.9,15.654,0,15.654,0,-0.701,2
159.9,41.22,41.99,15.654,0,15.654,0,-0.775,2
160,41.36,42.1,15.654,0,15.654,0,-0.741,2
160.1,41.52,42.23,16.26088889,0,16.26088889,0.0607,-0.713,2
160.2,41.68,42.38,16.339,0,16.339,0.0078,-0.697,2
160.3,41.86,42.5,16.339,0,16.339,0,-0.643,2
160.4,42.16,42.6,16.339,0,16.339,0,-0.444,2
160.5,42.49,42.73,16.339,0,16.339,0,-0.238,2
160.6,42.81,42.88,16.339,0,16.339,0,-0.07,2
160.7,43.11,42.99,16.339,0,16.339,0,0.124,2
160.8,43.31,43.1,16.339,0,16.339,0,0.212,2
160.9,43.59,43.18,16.339,0,16.339,0,0.415,2
161,43.75,43.33,16.339,0,16.339,0,0.415,2
161.1,43.77,43.46,16.339,0,16.339,0,0.311,2
161.2,43.77,43.55,15.55563636,0,15.55563636,-0.0783,0.223,2
161.3,43.77,43.6,10.96888889,0,10.96888889,-0.4587,0.173,2
161.4,43.77,43.58,6.297818182,0,6.297818182,-0.4671,0.19,2
161.5,43.75,43.58,2.256333333,0,2.256333333,-0.4041,0.17,2
161.6,43.61,43.59,0,0,0,-0.2256,0.019,2
161.7,43.45,43.56,0,0,0,0,-0.113,2
161.8,43.29,43.42,0,0,0,0,-0.133,2
161.9,43.11,43.21,0,1.077666667,-1.077666667,-0.1078,-0.099,2
162,42.83,43.08,0,3.489090909,-3.489090909,-0.2411,-0.248,2
162.1,42.63,42.69,0,7.698,-7.698,-0.4209,-0.056,2
162.2,42.33,42.27,0,10.29463636,-10.29463636,-0.2597,0.063,2
162.3,41.98,41.86,0,10.98,-10.98,-0.0685,0.12,2
162.4,41.52,41.51,0,11.34909091,-11.34909091,-0.0369,0.006,2
162.5,41.06,41.02,0,11.85888889,-11.85888889,-0.051,0.041,2
162.6,40.7,40.5,0,12.00727273,-12.00727273,-0.0148,0.2,2
162.7,40.23,40.08,0,11.62455556,-11.62455556,0.0383,0.156,2
162.8,39.75,39.6,0,11.14509091,-11.14509091,0.0479,0.147,2
162.9,39.29,39.13,0,9.714,-9.714,0.1431,0.156,2
163,38.95,38.79,0,6.544545455,-6.544545455,0.3169,0.159,2
163.1,38.62,38.52,0,4.873111111,-4.873111111,0.1671,0.103,2
163.2,38.32,38.14,0,4.372727273,-4.372727273,0.05,0.181,2
163.3,38.14,37.82,0,3.375888889,-3.375888889,0.0997,0.315,2
163.4,37.98,37.61,0,2.745,-2.745,0.0631,0.368,2
163.5,37.82,37.28,0,2.745,-2.745,0,0.538,2
163.6,37.66,36.98,0,2.745,-2.745,0,0.681,2
163.7,37.5,36.76,0,2.788111111,-2.788111111,-0.0043,0.741,2
163.8,37.32,36.53,0,2.822090909,-2.822090909,-0.0034,0.789,2
163.9,37.03,36.24,0,3.560333333,-3.560333333,-0.0738,0.792,2
164,36.83,36.06,0,5.474,-5.474,-0.1914,0.772,2
164.1,36.51,35.85,0,6.289777778,-6.289777778,-0.0816,0.661,2
164.2,36.05,35.58,0,6.999181818,-6.999181818,-0.0709,0.471,2
164.3,35.57,35.19,0,8.270555556,-8.270555556,-0.1271,0.376,2
164.4,35.06,34.84,0,10.50981818,-10.50981818,-0.2239,0.218,2
164.5,34.46,34.42,0,11.78011111,-11.78011111,-0.127,0.041,2
164.6,33.94,33.96,0,12.59618182,-12.59618182,-0.0816,-0.019,2
164.7,33.31,33.46,0,12.76822222,-12.76822222,-0.0172,-0.149,2
164.8,32.69,32.97,0,12.871,-12.871,-0.0103,-0.28,2
164.9,32.19,32.51,0,12.89822222,-12.89822222,-0.0027,-0.323,2
165,31.7,32,0,12.56681818,-12.56681818,0.0331,-0.294,2
165.1,31.22,31.5,0,11.22022222,-11.22022222,0.1347,-0.28,2
165.2,30.76,31.1,0,10.22481818,-10.22481818,0.0995,-0.342,2
165.3,30.42,30.68,0,9.703333333,-9.703333333,0.0521,-0.257,2
165.4,30.09,30.25,0,8.935090909,-8.935090909,0.0768,-0.16,2
165.5,29.79,29.89,0,8.033444444,-8.033444444,0.0902,-0.098,2
165.6,29.59,29.53,0,6.655545455,-6.655545455,0.1378,0.053,2
165.7,29.31,29.24,0,4.641111111,-4.641111111,0.2014,0.066,2
165.8,29.11,29.06,0,1.100272727,-1.100272727,0.3541,0.052,2
165.9,28.83,28.93,0,0,0,0.11,-0.102,2
166,28.65,28.72,0,0,0,0,-0.068,2
166.1,28.49,28.51,0,0,0,0,-0.018,2
166.2,28.32,28.37,0,0,0,0,-0.05,2
166.3,28.16,28.29,0,0,0,0,-0.133,2
166.4,28.02,28.14,0.008454545,0,0.008454545,0.0008,-0.114,2
166.5,27.98,27.96,2.882555556,0,2.882555556,0.2874,0.018,2
166.6,27.86,27.89,4.178818182,0,4.178818182,0.1296,-0.025,2
166.7,27.82,27.85,7.985,0,7.985,0.3806,-0.03,2
166.8,27.7,27.78,9.393,0,9.393,0.1408,-0.076,2
166.9,27.68,27.7,9.541111111,0,9.541111111,0.0148,-0.017,2
167,27.68,27.69,12.75936364,0,12.75936364,0.3218,-0.014,2
167.1,27.68,27.84,14.187,0,14.187,0.1428,-0.155,2
167.2,27.7,27.96,14.187,0,14.187,0,-0.262,2
167.3,27.84,28.06,14.187,0,14.187,0,-0.222,2
167.4,28,28.22,14.187,0,14.187,0,-0.223,2
167.5,28.16,28.43,14.187,0,14.187,0,-0.275,2
167.6,28.32,28.61,14.187,0,14.187,0,-0.289,2
167.7,28.49,28.8,14.187,0,14.187,0,-0.309,2
167.8,28.65,29,14.187,0,14.187,0,-0.351,2
167.9,28.81,29.2,14.187,0,14.187,0,-0.391,2
168,28.97,29.37,13.76572727,0,13.76572727,-0.0421,-0.396,2
168.1,29.11,29.53,11.097,0,11.097,-0.2669,-0.417,2
168.2,29.15,29.59,10.273,0,10.273,-0.0824,-0.439,2
168.3,29.27,29.7,10.273,0,10.273,0,-0.425,2
168.4,29.31,29.85,10.273,0,10.273,0,-0.539,2
168.5,29.43,29.96,10.273,0,10.273,0,-0.528,2
168.6,29.45,30.04,10.273,0,10.273,0,-0.585,2
168.7,29.47,30.13,10.273,0,10.273,0,-0.666,2
168.8,29.59,30.22,10.273,0,10.273,0,-0.634,2
168.9,29.63,30.32,10.34333333,0,10.34333333,0.007,-0.69,2
169,29.77,30.43,11.11445455,0,11.11445455,0.0771,-0.657,2
169.1,29.93,30.55,13.72388889,0,13.72388889,0.2609,-0.621,2
169.2,30.09,30.72,15.95554545,0,15.95554545,0.2232,-0.632,2
169.3,30.26,30.99,16.144,0,16.144,0.0188,-0.728,2
169.4,30.42,31.18,16.32518182,0,16.32518182,0.0181,-0.757,2
169.5,30.6,31.38,17.58277778,0,17.58277778,0.1258,-0.778,2
169.6,30.88,31.66,18.1,0,18.1,0.0517,-0.783,2
169.7,31.08,31.94,18.1,0,18.1,0,-0.866,2
169.8,31.38,32.12,19.54109091,0,19.54109091,0.1441,-0.741,2
169.9,31.68,32.43,20.50666667,0,20.50666667,0.0966,-0.742,2
170,31.89,32.75,21.06636364,0,21.06636364,0.056,-0.857,2
170.1,32.19,32.99,23.04455556,0,23.04455556,0.1978,-0.804,2
170.2,32.51,33.28,23.286,0,23.286,0.0241,-0.771,2
170.3,32.83,33.55,23.286,0,23.286,0,-0.718,2
170.4,33.15,33.73,23.286,0,23.286,0,-0.582,2
170.5,33.47,34.1,23.286,0,23.286,0,-0.634,2
170.6,33.82,34.34,23.286,0,23.286,0,-0.516,2
170.7,34.26,34.42,23.42677778,0,23.42677778,0.0141,-0.159,2
170.8,34.6,34.72,23.971,0,23.971,0.0544,-0.118,2
170.9,34.94,35.15,24.29388889,0,24.29388889,0.0323,-0.213,2
171,35.39,35.38,29.77536364,0,29.77536364,0.5481,0.002,2
171.1,35.73,35.72,31.407,0,31.407,0.1632,0.012,2
171.2,36.05,36.14,31.407,0,31.407,0,-0.085,2
171.3,36.37,36.44,31.407,0,31.407,0,-0.071,2
171.4,36.71,36.83,31.407,0,31.407,0,-0.119,2
171.5,37.16,37.25,31.407,0,31.407,0,-0.087,2
171.6,37.5,37.63,31.70981818,0,31.70981818,0.0303,-0.13,2
171.7,37.84,38.03,32.092,0,32.092,0.0382,-0.188,2
171.8,38.28,38.44,32.092,0,32.092,0,-0.157,2
171.9,38.62,38.8,32.276,0,32.276,0.0184,-0.183,2
172,38.97,39.2,33.98609091,0,33.98609091,0.171,-0.234,2
172.1,39.41,39.68,34.635,0,34.635,0.0649,-0.272,2
172.2,39.77,40.11,34.635,0,34.635,0,-0.34,2
172.3,40.23,40.52,34.635,0,34.635,0,-0.286,2
172.4,40.7,40.97,34.635,0,34.635,0,-0.276,2
172.5,41.06,41.43,34.635,0,34.635,0,-0.367,2
172.6,41.52,41.86,34.81127273,0,34.81127273,0.0176,-0.339,2
172.7,42,42.35,35.32,0,35.32,0.0509,-0.35,2
172.8,42.49,42.78,35.55790909,0,35.55790909,0.0238,-0.292,2
172.9,42.97,43.25,37.51522222,0,37.51522222,0.1957,-0.28,2
173,43.45,43.8,38.549,0,38.549,0.1034,-0.348,2
173.1,43.94,44.34,38.61311111,0,38.61311111,0.0064,-0.403,2
173.2,44.42,44.85,39.234,0,39.234,0.0621,-0.431,2
173.3,44.9,45.37,39.234,0,39.234,0,-0.47,2
173.4,45.4,45.9,39.46927273,0,39.46927273,0.0235,-0.502,2
173.5,46.01,46.42,39.919,0,39.919,0.045,-0.409,2
173.6,46.51,46.97,39.919,0,39.919,0,-0.463,2
173.7,46.99,47.45,39.919,0,39.919,0,-0.461,2
173.8,47.5,47.99,39.919,0,39.919,0,-0.49,2
173.9,48.1,48.55,39.919,0,39.919,0,-0.452,2
174,48.6,49.11,39.919,0,39.919,0,-0.512,2
174.1,49.08,49.6,39.919,0,39.919,0,-0.519,2
174.2,49.57,50.17,39.919,0,39.919,0,-0.603,2
174.3,50.05,50.71,39.919,0,39.919,0,-0.662,2
174.4,50.53,51.2,39.919,0,39.919,0,-0.664,2
174.5,51.02,51.75,39.24666667,0,39.24666667,-0.0672,-0.728,2
174.6,51.5,52.27,39.234,0,39.234,-0.0013,-0.77,2
174.7,51.98,52.79,39.234,0,39.234,0,-0.81,2
174.8,52.46,53.32,38.72,0,38.72,-0.0514,-0.858,2
174.9,52.95,53.79,37.447,0,37.447,-0.1273,-0.838,2
175,53.43,54.19,37.03863636,0,37.03863636,-0.0408,-0.764,2
175.1,53.91,54.66,35.65144444,0,35.65144444,-0.1387,-0.749,2
175.2,54.4,55.06,35.32,0,35.32,-0.0331,-0.662,2
175.3,54.88,55.5,35.32,0,35.32,0,-0.617,2
175.4,55.36,55.92,35.32,0,35.32,0,-0.555,2
175.5,55.84,56.34,34.48333333,0,34.48333333,-0.0837,-0.496,2
175.6,56.33,56.7,33.49590909,0,33.49590909,-0.0987,-0.374,2
175.7,56.79,57.05,32.59266667,0,32.59266667,-0.0903,-0.256,2
175.8,57.15,57.4,32.092,0,32.092,-0.0501,-0.25,2
175.9,57.59,57.78,32.092,0,32.092,0,-0.183,2
176,57.94,58.1,32.092,0,32.092,0,-0.16,2
176.1,58.26,58.48,31.87811111,0,31.87811111,-0.0214,-0.22,2
176.2,58.56,58.82,31.04290909,0,31.04290909,-0.0835,-0.259,2
176.3,58.74,59.15,29.73111111,0,29.73111111,-0.1312,-0.405,2
176.4,58.9,59.41,27.13509091,0,27.13509091,-0.2596,-0.507,2
176.5,59.06,59.66,26.808,0,26.808,-0.0327,-0.603,2
176.6,59.22,59.92,26.22981818,0,26.22981818,-0.0578,-0.704,2
176.7,59.36,60.19,26.221,0,26.221,-0.0009,-0.826,2
176.8,59.4,60.43,26.221,0,26.221,0,-1.026,2
176.9,59.55,60.69,26.473,0,26.473,0.0252,-1.143,2
177,59.73,60.88,28.32681818,0,28.32681818,0.1854,-1.144,2
177.1,60.01,61.1,31.00666667,0,31.00666667,0.268,-1.084,2
177.2,60.21,61.48,31.407,0,31.407,0.04,-1.27,2
177.3,60.51,61.74,31.407,0,31.407,0,-1.231,2
177.4,60.83,62.08,31.407,0,31.407,0,-1.249,2
177.5,61.18,62.36,31.407,0,31.407,0,-1.179,2
177.6,61.62,62.57,31.407,0,31.407,0,-0.955,2
177.7,61.96,62.87,31.407,0,31.407,0,-0.912,2
177.8,62.28,63.15,31.407,0,31.407,0,-0.868,2
177.9,62.6,63.44,31.407,0,31.407,0,-0.837,2
178,62.93,63.7,31.407,0,31.407,0,-0.774,2
178.1,63.23,64,31.407,0,31.407,0,-0.773,2
178.2,63.43,64.26,31.407,0,31.407,0,-0.828,2
178.3,63.71,64.52,31.407,0,31.407,0,-0.805,2
178.4,63.89,64.78,31.04118182,0,31.04118182,-0.0366,-0.893,2
178.5,64.05,65.04,30.66677778,0,30.66677778,-0.0374,-0.992,2
178.6,64.21,65.32,30.135,0,30.135,-0.0532,-1.109,2
178.7,64.37,65.56,29.46055556,0,29.46055556,-0.0674,-1.194,2
178.8,64.55,65.78,29.27354545,0,29.27354545,-0.0187,-1.226,2
178.9,64.84,66.03,28.38333333,0,28.38333333,-0.089,-1.191,2
